|   Proposed Partitions |   Discovered Partitions |   BCS[-] |   ICP[-] |   SM[+] |   MQ[+] |   IFN[-] |   WC_time[-] |   Loss[-] |
|                    27 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.11 |     2.271 |
|                    19 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.07 |     2.271 |
|                     9 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.02 |     2.271 |
|                    21 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.02 |     2.271 |
|                    14 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.03 |     2.271 |
|                    21 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.99 |     2.271 |
|                     4 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.99 |     2.271 |
|                    21 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.15 |     2.271 |
|                    11 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.07 |     2.271 |
|                    22 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.16 |     2.271 |
|                    22 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.03 |     2.271 |
|                    13 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         1.98 |     2.744 |
|                    15 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.1  |     2.271 |
|                    13 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.04 |     2.271 |
|                    13 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         1.92 |     2.921 |
|                    20 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.98 |     2.271 |
|                    29 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2    |     2.271 |
|                    29 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         1.98 |     2.744 |
|                    29 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.03 |     2.271 |
|                    16 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.98 |     2.271 |
|                    17 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.07 |     2.921 |
|                    14 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.06 |     2.271 |
|                    17 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         1.98 |     2.744 |
|                    24 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2    |     2.271 |
|                    30 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.98 |     2.271 |
|                    10 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.11 |     2.271 |
|                    11 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.02 |     2.921 |
|                     8 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.01 |     2.271 |
|                    19 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         1.92 |     2.744 |
|                    25 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.97 |     2.271 |
|                     9 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.11 |     2.271 |
|                     9 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.01 |     2.271 |
|                    18 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.02 |     2.921 |
|                    31 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.03 |     2.271 |
|                    14 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.01 |     2.744 |
|                    33 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.92 |     2.271 |
|                    14 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.98 |     2.271 |
|                     3 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.04 |     2.921 |
|                     7 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.09 |     2.744 |
|                    25 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.01 |     2.744 |
|                    19 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.01 |     2.271 |
|                    28 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.02 |     2.921 |
|                    16 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.02 |     2.744 |
|                    12 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.03 |     2.271 |
|                    14 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.1  |     2.271 |
|                    20 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.06 |     2.921 |
|                    29 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.98 |     2.271 |
|                    10 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.02 |     2.271 |
|                    12 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         1.95 |     2.744 |
|                     5 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.05 |     2.271 |
|                    18 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.04 |     2.271 |
|                    31 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         1.99 |     2.744 |
|                     8 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.94 |     2.271 |
|                     3 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.1  |     2.744 |
|                     4 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.13 |     2.271 |
|                     4 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.13 |     2.921 |
|                    20 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.21 |     2.271 |
|                    29 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.02 |     2.271 |
|                    10 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.06 |     2.271 |
|                    10 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.06 |     2.271 |
|                    22 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.04 |     2.271 |
|                    22 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.05 |     2.271 |
|                     5 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.01 |     2.271 |
|                    30 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.1  |     2.921 |
|                    18 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.16 |     2.271 |
|                     5 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.08 |     2.921 |
|                    21 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2    |     2.271 |
|                    21 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.04 |     2.271 |
|                     8 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.07 |     2.271 |
|                    24 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.11 |     2.744 |
|                    10 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         1.99 |     2.921 |
|                    18 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.04 |     2.271 |
|                    32 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.1  |     2.744 |
|                    17 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.01 |     2.271 |
|                    26 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         1.95 |     2.921 |
|                    27 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.97 |     2.271 |
|                    17 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2    |     2.271 |
|                    20 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.07 |     2.744 |
|                    23 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.02 |     2.271 |
|                    29 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.08 |     2.921 |
|                     8 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.96 |     2.271 |
|                    33 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2    |     2.744 |
|                    34 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.98 |     2.271 |
|                    10 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.07 |     2.271 |
|                     9 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.08 |     2.921 |
|                    17 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.01 |     2.744 |
|                    22 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.1  |     2.271 |
|                    11 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.05 |     2.271 |
|                    13 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.11 |     2.271 |
|                     6 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.21 |     2.271 |
|                     6 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.07 |     2.744 |
|                     7 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         1.99 |     2.921 |
|                    15 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.99 |     2.271 |
|                    25 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.05 |     2.271 |
|                    34 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.02 |     2.271 |
|                    34 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         1.98 |     2.744 |
|                    21 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.05 |     2.271 |
|                    19 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.06 |     2.921 |
|                    28 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.04 |     2.271 |
|                     5 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.99 |     2.271 |
|                    16 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.96 |     2.271 |
|                    18 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         1.98 |     2.744 |
|                    14 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.02 |     2.271 |
|                    14 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.99 |     2.271 |
|                    25 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.95 |     2.271 |
|                    25 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.13 |     2.271 |
|                    31 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.08 |     2.271 |
|                     8 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2    |     2.271 |
|                     3 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.04 |     2.271 |
|                    12 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.03 |     2.271 |
|                    17 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.1  |     2.271 |
|                    18 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.34 |     2.921 |
|                    21 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.01 |     2.271 |
|                    21 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.07 |     2.271 |
|                    27 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.99 |     2.271 |
|                    27 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.98 |     2.271 |
|                    27 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.1  |     2.921 |
|                     8 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.1  |     2.744 |
|                    30 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.1  |     2.271 |
|                    25 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.06 |     2.271 |
|                    23 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.03 |     2.271 |
|                    23 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         1.95 |     2.921 |
|                     3 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.88 |     2.271 |
|                     3 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         1.97 |     2.744 |
|                     8 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.99 |     2.271 |
|                    28 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2    |     2.271 |
|                    12 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.04 |     2.271 |
|                    12 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.07 |     2.271 |
|                    16 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.04 |     2.921 |
|                    34 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.01 |     2.744 |
|                    10 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.06 |     2.271 |
|                    14 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.05 |     2.271 |
|                    32 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.07 |     2.271 |
|                    32 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2    |     2.744 |
|                    14 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.01 |     2.921 |
|                    24 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.08 |     2.271 |
|                    25 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.03 |     2.271 |
|                    33 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2    |     2.744 |
|                    11 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.07 |     2.744 |
|                    23 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.04 |     2.921 |
|                    31 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         1.95 |     2.921 |
|                    17 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.07 |     2.744 |
|                    17 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.01 |     2.744 |
|                     6 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.06 |     2.271 |
|                    11 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.06 |     2.921 |
|                     5 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         1.9  |     2.744 |
|                    10 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.16 |     2.744 |
|                     4 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.13 |     2.921 |
|                     3 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2    |     2.921 |
|                    17 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.97 |     2.271 |
|                    19 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2    |     2.921 |
|                    13 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.1  |     2.921 |
|                    13 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.03 |     2.921 |
|                    27 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2    |     2.744 |
|                    30 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.01 |     2.744 |
|                    30 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2    |     2.744 |
|                    28 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.11 |     2.921 |
|                     6 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.95 |     2.271 |
|                    34 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.18 |     2.271 |
|                    34 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.02 |     2.271 |
|                    18 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.97 |     2.271 |
|                    18 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.93 |     2.271 |
|                    21 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.94 |     2.271 |
|                    20 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2    |     2.271 |
|                    20 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.02 |     2.271 |
|                    21 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.99 |     2.271 |
|                    16 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.02 |     2.271 |
|                    16 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.09 |     2.271 |
|                    16 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.03 |     2.271 |
|                    14 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.05 |     2.271 |
|                    14 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.01 |     2.271 |
|                    14 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.02 |     2.271 |
|                     6 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.18 |     2.271 |
|                    32 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.99 |     2.271 |
|                    12 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.96 |     2.271 |
|                    12 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.15 |     2.271 |
|                    22 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.95 |     2.271 |
|                    22 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         1.99 |     2.744 |
|                     7 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.98 |     2.271 |
|                     8 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.06 |     2.744 |
|                     7 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.03 |     2.921 |
|                    25 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.99 |     2.271 |
|                    15 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.98 |     2.271 |
|                    18 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.03 |     2.921 |
|                    18 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2    |     2.744 |
|                    18 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.95 |     2.271 |
|                    21 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         1.98 |     2.921 |
|                    20 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.1  |     2.744 |
|                    29 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.08 |     2.271 |
|                     9 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.06 |     2.921 |
|                    26 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.09 |     2.271 |
|                    33 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.07 |     2.744 |
|                    24 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.02 |     2.271 |
|                    23 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.07 |     2.921 |
|                     5 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.07 |     2.271 |
|                    31 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.21 |     2.271 |
|                    11 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.04 |     2.744 |
|                    10 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.06 |     2.271 |
|                     4 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.04 |     2.921 |
|                     3 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.11 |     2.271 |
|                    16 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.04 |     2.271 |
|                    21 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.03 |     2.271 |
|                    14 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.04 |     2.271 |
|                    16 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.01 |     2.271 |
|                    16 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.97 |     2.271 |
|                    27 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.99 |     2.271 |
|                    17 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.98 |     2.271 |
|                    14 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.06 |     2.271 |
|                     6 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.98 |     2.271 |
|                    14 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.06 |     2.271 |
|                    32 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.03 |     2.271 |
|                    32 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.01 |     2.271 |
|                    12 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.03 |     2.744 |
|                    20 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.04 |     2.271 |
|                    19 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.04 |     2.271 |
|                     6 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.07 |     2.921 |
|                    22 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.15 |     2.271 |
|                    28 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.01 |     2.744 |
|                    21 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.96 |     2.271 |
|                    21 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.04 |     2.271 |
|                     7 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         1.96 |     2.921 |
|                     7 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.18 |     2.271 |
|                    13 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.09 |     2.271 |
|                    16 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         1.93 |     2.744 |
|                    20 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.03 |     2.271 |
|                    30 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.16 |     2.271 |
|                    25 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.03 |     2.921 |
|                    25 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.01 |     2.271 |
|                    34 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.99 |     2.271 |
|                    15 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         1.92 |     2.744 |
|                    14 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.02 |     2.271 |
|                    14 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.05 |     2.921 |
|                     9 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.02 |     2.271 |
|                     9 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.99 |     2.271 |
|                    18 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.18 |     2.271 |
|                     8 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         1.96 |     2.744 |
|                     6 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.01 |     2.271 |
|                    21 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.06 |     2.744 |
|                    26 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.05 |     2.271 |
|                     4 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.04 |     2.921 |
|                    30 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.15 |     2.744 |
|                    12 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.08 |     2.921 |
|                    23 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.16 |     2.921 |
|                    24 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.04 |     2.271 |
|                    15 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.09 |     2.271 |
|                    31 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.06 |     2.271 |
|                     6 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2    |     2.921 |
|                    12 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.01 |     2.271 |
|                    20 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.01 |     2.921 |
|                     8 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.03 |     2.744 |
|                    24 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.08 |     2.921 |
|                    10 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.12 |     2.921 |
|                    22 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.02 |     2.921 |
|                    28 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.13 |     2.271 |
|                     4 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.02 |     2.921 |
|                    32 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.05 |     2.921 |
|                     4 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2    |     2.271 |
|                    26 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.02 |     2.271 |
|                    17 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         1.99 |     2.271 |
|                    27 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.02 |     2.271 |
|                    27 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.05 |     2.271 |
|                    14 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.02 |     2.271 |
|                    14 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.18 |     2.271 |
|                    13 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.08 |     2.744 |
